dish_id,total_mass,total_calories,total_fat,total_carb,total_protein,calories_per_100g,fat_per_100g,carb_per_100g,protein_per_100g
dish_1558381943,13.8,60.0,0.24,2.16,1.74,434.78260869565213,1.7391304347826084,15.652173913043478,12.608695652173912
dish_1565637548,93.436127,102.0,2.244349,16.65864,2.245049,109.16548371059943,2.4020141588274524,17.828906799615098,2.402763333715662
dish_1562168365,70.0,140.0,0.14,18.199999,0.7,200.0,0.20000000000000004,25.99999857142857,1.0
dish_1551393021,50.370003,69.0,3.312,1.311,5.52,136.98629321106057,6.575342074130907,2.602739571010151,10.958903456884844
dish_1558642458,23.0,92.0,0.276,4.6,1.656,400.0,1.2,19.999999999999996,7.199999999999999
dish_1564514953,249.899155,281.0,22.069691,19.018438,26.381748,112.44535820859419,8.831438825793548,7.610445101344981,10.556957665583143
dish_1550785599,157.01001,252.0,15.832,11.485001,23.705,160.49932103055087,10.083433533951117,7.314820883076182,15.097763512020666
dish_1560456833,351.583435,378.0,23.920921,38.113228,31.095846,107.51359773249841,6.803767930647814,10.840450432484113,8.84451396295164
dish_1566246573,563.555054,421.0,27.778999,14.719999,63.474003,74.70432516074995,4.929243168494413,2.6119895288881567,11.26314147117914
dish_1561574600,32.980392,100.0,1.176471,5.784314,0.980392,303.21046517579293,3.5671831917583026,17.538645386628513,2.9726511437462597
dish_1559848882,143.062012,254.0,0.36,37.441998,1.228,177.54538500409177,0.25163912835225605,26.171865945796984,0.8583690267126957
dish_1563303298,170.760071,103.0,4.999781,2.042296,27.815535,60.318550699126845,2.9279567352721463,1.196003250666252,16.28925007884308
dish_1558639362,156.179001,342.0,1.42,37.420002,3.902,218.97950288464196,0.9092131406321391,23.959688409071074,2.4984152639060615
dish_1566488905,82.308296,86.0,2.097561,15.10244,0.839024,104.4852149533019,2.5484199065425917,18.34862429906215,1.0193674766392928
dish_1551122871,5.04,18.0,0.072,0.954,0.396,357.14285714285717,1.4285714285714284,18.928571428571427,7.857142857142858
dish_1566933180,161.449524,96.0,7.634025,2.197063,19.702276,59.46130878651584,4.728428310510226,1.360835848608634,12.203365802428753
dish_1558721272,29.52,72.0,0.144,7.2,0.648,243.90243902439022,0.4878048780487804,24.390243902439025,2.195121951219512
dish_1550785526,157.01001,252.0,15.832,11.485001,23.705,160.49932103055087,10.083433533951117,7.314820883076182,15.097763512020666
dish_1551492318,130.349991,79.0,2.844,0.0,24.49,60.60606479059903,2.1818183324615648,0.0,18.787880085085696
dish_1551305410,80.599998,62.0,0.186,17.360001,1.674,76.92307883183818,0.23076923649551456,21.538463313609512,2.0769231284596312
dish_1557862696,19.25,77.0,0.231,3.85,1.386,400.0,1.2,20.0,7.199999999999999
dish_1563464389,91.970001,17.0,7.14,0.238,6.29,18.484288153916623,7.763401024644981,0.2587800341548327,6.83918661694915
dish_1561749061,302.860138,360.0,16.033365,21.472082,19.745497,118.86674898100983,5.293983257710858,7.089768281093499,6.51967509834523
dish_1568144855,100.748169,212.0,4.228533,15.769691,1.989856,210.4256604405386,4.197131364243453,15.652583224614235,1.9750790706677754
dish_1550708875,248.87001,41.0,22.140001,8.61,8.2,16.47446391793049,8.896210917498658,3.4596374227654025,3.2948927835860977
dish_1558544482,38.189999,67.0,0.201,9.38,0.469,175.43860108506416,0.5263158032551926,24.561404151908985,1.228070207595449
dish_1563395415,182.538498,187.0,5.808602,25.546873,7.82521,102.44414304318424,3.1821243538445243,13.995334288331879,4.286881992422224
dish_1550861605,73.839996,142.0,0.284,19.879999,0.426,192.30770272522767,0.3846154054504553,26.92307702725228,0.576923108175683
dish_1551492369,214.849991,199.0,9.45,6.88,26.086,92.62276394510066,4.398417684830156,3.2022342509662938,12.14149457423063
dish_1551389458,2312.459961,7974.0,23.922001,717.660034,87.713997,344.82759202246785,1.0344828193113957,31.034484752317837,3.793103382515171
dish_1561739649,208.233551,388.0,3.843097,39.756126,8.455999,186.32924336001935,1.8455705055906193,19.092084733261835,4.06082447299763
dish_1566414686,646.176697,407.0,22.089535,20.808079,86.652031,62.98586778037277,3.418497618771294,3.220184060583664,13.409959133824968
dish_1568405214,144.255814,152.0,9.715363,9.62549,6.820557,105.36837010950562,6.734815554817084,6.672514426350955,4.728098515322232
dish_1559843492,31.710001,95.0,0.303,7.42,0.971,299.5900252415634,0.9555345015599337,23.399557760972634,3.0621254158900846
dish_1559841950,11.2,32.0,0.128,2.24,0.768,285.7142857142857,1.142857142857143,20.000000000000004,6.857142857142858
dish_1559238993,61.559998,108.0,0.324,15.12,0.756,175.43860219098772,0.5263158065729632,24.56140430673828,1.228070215336914
dish_1558639849,23.369999,57.0,0.114,5.7,0.513,243.90244946095206,0.48780489892190415,24.390244946095205,2.1951220451485685
dish_1561578570,136.804855,65.0,7.853771,1.929112,13.278779,47.51293366013947,5.740856930845034,1.4101195458304456,9.706365318686972
dish_1560788384,111.198997,242.0,0.847,14.035999,12.947001,217.62786223692288,0.76169751782923,12.62241511045284,11.64309152896406
dish_1563464543,386.369995,319.0,22.577999,27.534,18.902,82.56334708392664,5.843621215979776,7.126329776203248,4.8922018388099735
dish_1564429702,39.5,158.0,0.474,7.9,2.844,400.0,1.2,20.0,7.199999999999999
dish_1551224001,33.540001,78.0,0.234,7.02,2.652,232.55813260112905,0.6976743978033871,20.930231934101613,7.906976508438388
dish_1564686740,399.804565,221.0,21.22847,40.114349,13.19951,55.27700765497762,5.3097117587939495,10.033489487544994,3.3014905670224146
dish_1550797130,82.099998,189.0,0.779,19.552002,1.826,230.20707016338784,0.9488428976575616,23.814862943114814,2.2241169847531546
dish_1558547068,2.53,11.0,0.044,0.396,0.319,434.7826086956522,1.7391304347826086,15.652173913043478,12.608695652173914
dish_1551563550,30.66,42.0,2.016,0.798,3.36,136.986301369863,6.575342465753425,2.6027397260273974,10.95890410958904
dish_1563307519,574.115173,335.0,30.811615,18.411123,51.720291,58.35066128795728,5.366800330149086,3.2068692600117013,9.008696065240555
dish_1550708638,273.339996,175.0,18.665001,11.264,15.575001,64.02282964839145,6.828492453771749,4.1208751609113214,5.6980322045515805
dish_1551232851,31.5,126.0,0.378,6.3,2.268,400.0,1.2,20.0,7.199999999999999
dish_1563391922,24.440001,104.0,0.381333,4.541334,1.525333,425.53189748232825,1.5602822602175834,18.581562251163575,6.241133132523195
dish_1565811529,116.842033,104.0,10.860431,4.392354,2.101721,89.00906405830854,9.294969217113845,3.759224216853536,1.7987713377085794
dish_1550711488,65.700005,90.0,4.32,1.71,7.2,136.9862909447267,6.575341965346882,2.602739527949807,10.958903275578137
dish_1559846504,126.172005,233.0,0.329,32.792,1.572,184.66854037866798,0.2607551492900505,25.989917493979746,1.2459182209238888
dish_1558116298,854.690979,368.0,62.372002,48.107002,35.868004,43.05649749931432,7.297608554728879,5.628584269870948,4.196604957965749
dish_1561574815,74.852959,89.0,6.637806,3.246844,1.653304,118.89977522465078,8.86779372342515,4.337629458309056,2.2087356626743375
dish_1567022296,425.410004,444.0,10.966,18.481001,61.859001,104.36990099555815,2.577748500714619,4.344279830335161,14.541031103725524
dish_1551493123,40.260002,66.0,0.33,9.900001,0.726,163.93441808572192,0.8196720904286096,24.590165196713105,1.803278598942941
dish_1559751710,37.619999,66.0,0.198,9.24,0.462,175.43860115466777,0.5263158034640033,24.56140416165349,1.2280702080826744
dish_1550707578,345.671997,265.0,13.27,37.984001,18.243999,76.66227009994101,3.8388993367027067,10.98845186467332,5.2778353926077495
dish_1560444815,495.119995,571.0,26.717999,40.627998,25.66,115.32557880236688,5.3962674240211195,8.205687189021724,5.18258205265978
dish_1551233708,108.814003,41.0,1.722,17.343,5.535,37.67897409306779,1.582516911908847,15.938206041367673,5.0866615025641515
dish_1557863170,129.820007,142.0,11.426001,8.233999,2.266,109.38221563953543,8.801417642813714,6.34262714220929,1.74549366647315
dish_1561753589,138.761963,78.0,7.040133,3.070802,14.485127,56.2113696820504,5.073532290689776,2.2129998261843555,10.438831137031407
dish_1550873044,45.900002,135.0,0.27,10.8,1.08,294.11763424324033,0.5882352684864807,23.529410739459227,2.3529410739459227
dish_1551378955,85.0,125.0,1.75,15.0,3.0,147.05882352941177,2.058823529411765,17.647058823529413,3.5294117647058822
dish_1558372525,242.802002,42.0,20.790001,9.534,9.408,17.2980451783919,8.56253277516221,3.926656255494961,3.8747621199597853
dish_1567020091,236.805176,238.0,22.449144,11.681914,16.441938,100.50455991722075,9.480005622850069,4.933132880507647,6.943234213765666
dish_1560454562,318.821899,299.0,26.924074,24.92885,26.887257,93.78276741272406,8.444863443963115,7.8190519779822285,8.43331561738173
dish_1558639555,156.049011,320.0,1.278,38.18,2.725,205.0637796095997,0.8189734698158387,24.466672204670363,1.7462462482379975
dish_1551379654,230.139999,172.0,12.226,22.008001,10.314,74.73711686250594,5.312418550936034,9.562875247948533,4.481619903022595
dish_1563551134,246.919983,173.0,5.962,29.723001,16.8104,70.06318318108745,2.4145473880094994,12.037503258697374,6.808035459811287
dish_1560802730,101.702484,64.0,2.801806,2.26971,16.082962,62.928649805642905,2.75490419683358,2.2317154023494647,15.813735680241596
dish_1551225467,63.0,70.0,9.099999,0.0,12.88,111.11111111111111,14.444442857142858,0.0,20.444444444444446
dish_1561580608,20.25,81.0,0.243,4.05,1.458,400.0,1.2,19.999999999999996,7.199999999999999
dish_1560444701,51.000004,170.0,0.34,12.919999,1.02,333.33330718954454,0.6666666143790891,25.333329385621226,1.9999998431372672
dish_1566316525,223.888092,83.0,20.465044,2.697224,7.660691,37.07209224865787,9.140746976395688,1.204719722208361,3.4216607643429287
dish_1565799507,74.651711,78.0,1.902439,13.697562,0.760976,104.4852140093614,2.5484198212148144,18.348624320211492,1.019368464307536
dish_1551227628,81.309998,243.0,0.701,16.920002,5.846,298.856236597128,0.8621326002246366,20.809251526485095,7.1897677331144445
dish_1566244815,29.375999,144.0,0.144,5.616,3.168,490.1960951183311,0.49019609511833107,19.11764770961491,10.784314092603283
dish_1564590146,141.005844,205.0,3.119219,27.632782,1.684488,145.3840452173032,2.2121203714081523,19.59690550130674,1.1946228271219737
dish_1550713114,425.690033,218.0,34.531002,19.782,17.199001,51.21097115280591,8.111771317887538,4.6470432630495715,4.040263963615046
dish_1565109637,172.644882,253.0,2.610683,17.620319,16.817074,146.5435853464802,1.512169355822549,10.206105617425717,9.740847110660368
dish_1551235240,317.286011,111.0,15.404,26.206001,18.022999,34.98420861674863,4.854925671463026,8.25942527923174,5.680363575814882
dish_1551235699,324.5,262.0,16.138,21.580999,23.791998,80.73959938366718,4.973189522342065,6.650538983050847,7.331894607087827
dish_1551307170,20.639999,48.0,0.144,4.32,1.632,232.55815080223599,0.6976744524067079,20.93023357220124,7.906977127276023
dish_1551303437,224.75,178.0,0.738,32.790001,20.697001,79.19911012235818,0.32836484983314795,14.589544382647384,9.208899221357063
dish_1551392424,61.969997,119.0,1.737,9.758,3.619,192.02841013531113,2.802969314328029,15.746329631095511,5.839922825879756
dish_1551316878,145.399994,188.0,0.43,32.5,4.22,129.2984922681634,0.2957359131665439,22.352132971889947,2.9023384966577095
dish_1566414611,105.599998,64.0,2.304,0.0,19.84,60.60606175390269,2.1818182231404966,0.0,18.787879143709834
dish_1567021799,93.81813,76.0,8.914966,3.059988,1.823886,81.00779668066289,9.502391488723982,3.26161691775353,1.9440656086408883
dish_1559844657,122.110001,167.0,0.248,29.200001,2.287,136.76193483939124,0.20309556790520378,23.912866072288377,1.8729014669322621
dish_1558376874,335.298004,58.0,28.710001,13.166,12.992001,17.298045114518487,8.562532629928809,3.9266562409956967,3.8747624038942985
dish_1551232627,65.699997,73.0,9.49,0.0,13.432,111.11111618467807,14.444445104008148,0.0,20.444445377980763
dish_1562699699,372.112732,217.0,19.35306,20.778339,26.857891,58.31566117979538,5.200859399779957,5.583882843331466,7.217675905805878
dish_1550773995,223.019989,285.0,0.754,55.550003,3.298,127.79123578918299,0.3380862869650666,24.90808256653622,1.4787912127464053
dish_1558721669,24.25,97.0,0.291,4.85,1.746,400.0,1.2,20.0,7.2
dish_1565638599,368.698364,279.0,15.76237,23.103624,32.858444,75.67161323232776,4.275139664031707,6.266267023631274,8.912012422165235
dish_1550709028,370.170013,149.0,27.834,15.09,19.259998,40.25177479732806,7.519247649052545,4.076505246252888,5.203014108006636
dish_1558640294,42.400002,184.0,0.368,9.554,1.598,433.9622436810262,0.8679244873620524,22.533017805046327,3.7688677467515213
dish_1559149615,124.429993,23.0,9.66,0.322,8.51,18.484289394760314,7.763401545799332,0.2587800515266444,6.839187076061316
dish_1550873303,205.649994,225.0,8.244,14.31,20.150002,109.40919356409024,4.008752852188267,6.95842471067614,9.798202085043581
dish_1558640238,22.68,126.0,0.252,4.914,1.134,555.5555555555555,1.1111111111111112,21.666666666666664,4.999999999999999
dish_1551323866,40.59,41.0,0.123,0.082,9.84,101.010101010101,0.303030303030303,0.20202020202020202,24.24242424242424
dish_1563295400,402.984802,269.0,24.84903,26.972351,18.609489,66.75189701074632,6.166244949356675,6.693143479887363,4.617913357437236
dish_1559332795,39.368401,39.0,3.721487,1.441863,0.531219,99.06422158217704,9.452979814953624,3.662488095465193,1.3493537621708336
dish_1558722707,19.26,107.0,0.214,4.173,0.963,555.5555555555555,1.111111111111111,21.666666666666664,4.999999999999999
dish_1560369008,223.801331,146.0,10.548676,15.552691,15.850163,65.23643060907445,4.713410752682253,6.949329090451209,7.082246977342597
dish_1559233144,398.063995,198.0,29.666,3.722,27.729,49.74074583158419,7.452570534544327,0.9350255352785676,6.965965359414132
dish_1563205903,101.239998,122.0,3.674,1.659,13.6,120.50573134148026,3.6290004667917906,1.6386803958648832,13.433425788886323
dish_1558380464,277.488007,48.0,23.76,10.896,10.752001,17.29804488451279,8.562532217833834,3.926656188784404,3.8747624145068005
dish_1565195362,98.578537,103.0,2.512195,18.087807,1.004878,104.48521872463982,2.5484198451839473,18.348625928583218,1.0193679380735787
dish_1556575386,103.299995,152.0,6.882,10.618,2.868,147.14424719962474,6.662149402814588,10.278800110300102,2.776379611635025
dish_1567023262,72.32,64.0,6.016,3.008,2.048,88.49557522123894,8.318584070796462,4.159292035398231,2.8318584070796464
dish_1560887480,668.084106,374.0,30.156406,53.686604,43.585083,55.98097554501618,4.513863708052351,8.03590498828601,6.523891619118984
dish_1564601600,600.798035,434.0,34.061848,39.35067,36.421764,72.23725357224245,5.669433988744653,6.549733472413903,6.062230879300396
dish_1561740385,99.374557,139.0,6.882791,9.440247,1.758757,139.87483737914928,6.92610986935016,9.499661970820156,1.7698262544204348
dish_1550791105,47.880001,84.0,0.252,11.76,0.588,175.43859282709707,0.5263157784812912,24.56140299579359,1.2280701497896793
dish_1563996596,39.599998,90.0,1.89,3.87,2.88,227.27273875114844,4.772727513774117,9.772727766299383,7.2727276400367495
dish_1551492866,26.879999,28.0,0.42,5.88,0.952,104.16667054191483,1.5625000581287225,21.875000813802114,3.541666798425104
dish_1558724799,142.669998,352.0,1.007,34.330002,4.593,246.72321086035203,0.7058246401601547,24.062523642847463,3.219317350799991
dish_1560366963,7.56,42.0,0.084,1.638,0.378,555.5555555555555,1.1111111111111112,21.666666666666664,5.0
dish_1563984835,603.979248,461.0,38.404388,22.673515,42.219002,76.32712572932638,6.358560849097252,3.7540221911730316,6.990141157962435
dish_1560366460,330.740997,255.0,20.443512,9.966405,27.0408,77.09960431666715,6.181124258992301,3.013356399841777,8.175823452573072
dish_1551488691,32.330002,53.0,0.265,7.95,0.583,163.93441608818952,0.8196720804409476,24.59016241322843,1.8032785769700848
dish_1562010266,581.033081,284.0,34.7831,8.110199,55.645042,48.87845619929513,5.986423344456698,1.3958239668629124,9.576914606003301
dish_1560369122,92.058571,183.0,5.250934,10.457476,2.884234,198.7864877893879,5.703905614611376,11.359589755091896,3.1330423323646857
dish_1566402041,231.919998,446.0,0.892,3.122,44.600002,192.30769396608912,0.38461538793217825,1.3461538577626238,19.230770258975255
dish_1564605293,404.167999,152.0,14.287999,50.920002,17.024,37.60812344769532,3.535163356661495,12.598721849821661,4.212109826141876
dish_1565021185,481.503418,296.0,28.395676,30.147346,26.921808,61.474122287538975,5.897294793450459,6.261086603543071,5.5911976932217735
dish_1550860307,43.279999,8.0,3.36,0.112,2.96,18.484288781984493,7.763401288433487,0.2587800429477829,6.839186849334262
dish_1558638137,60.839996,117.0,0.234,16.379999,0.351,192.3077049511969,0.38461540990239385,26.923077049511974,0.5769231148535907
dish_1562787983,56.760002,149.0,1.457,9.663,2.656,262.5087997706554,2.5669484648714427,17.02431229653586,4.679351491213831
dish_1551390382,147.100006,165.0,2.513,12.76,19.107,112.16858821882032,1.7083615890539119,8.674370822255439,12.989122515739393
dish_1561751958,381.226379,293.0,19.166792,10.987133,37.790176,76.85722083780566,5.027666776437839,2.8820495131581647,9.912791475534279
dish_1563913741,353.062378,292.0,14.037527,44.293163,14.324348,82.7049321012617,3.9759339637144797,12.545421364606566,4.057172016215219
dish_1558640748,14.5,58.0,0.174,2.9,1.044,400.0,1.2,20.0,7.200000000000001
